query_table,query_column
csvData22050447__7.csv,3FGA
csvData22050447__7.csv,FT%
csvData26649044__2.csv,Acquired
csvData26649044__2.csv,Salary
csvData26649044__2.csv,WAA
csvData26649044__2.csv,dWAR
csvData2761087__14.csv,Player
csvData15965777__13.csv,OBP
csvData15965777__13.csv,POS
csvData19387543__2.csv,avg
csvData19387543__2.csv,gdp
csvData19387543__2.csv,hbp
csvData896377__15.csv,ORB
csvData26672678__6.csv,AVG
csvData1564466__8.csv,SLG
csvData28449023__3.csv,Opp
csvData28449023__3.csv,TRB%
csvData28449023__3.csv,USG%
csvData2404013__3.csv,AVG
csvData2404013__3.csv,OPS
csvData2404013__3.csv,RBI
csvData10508770__7.csv,RBI
csvData6680543__1.csv,BLK%
csvData6680543__1.csv,ORtg
csvData6680543__1.csv,STL%
csvData6680543__1.csv,TOV%
csvData6680543__1.csv,TRB%
csvData8479264__11.csv,OPS
csvData19898919__0.csv,TOV%
csvData19898919__0.csv,TRB%
csvData9371268__2.csv,Date
csvData9371268__2.csv,eFG%
csvData13703215__7.csv,Team
csvData1564466__7.csv,OBP
csvData11859275__0.csv,ibb
csvData21180610__2.csv,3PM
csvData21180610__2.csv,FG%
csvData14963477__8.csv,RBI
csvData22935665__5.csv,BLK%
csvData22935665__5.csv,TOV%
csvData2792289__2.csv,ORtg
csvData5516369.csv,Date
csvData5516369.csv,Day
csvData5516369.csv,Loser/tie
csvData5516369.csv,PtsL
csvData5516369.csv,TOL
csvData5516369.csv,Winner/tie
csvData5516369.csv,YdsL
csvData5516369.csv,YdsW
csvData1048267.csv,Bust (inches)
csvData1048267.csv,CN (cm)
csvData1048267.csv,Hip (inches)
csvData1048267.csv,Waist (inches)
csvData1048267.csv,Wm Alpha
csvData3604805.csv,Date
csvData3604805.csv,Opponent
csvData3604805.csv,lost
csvData3604805.csv,tack
csvData3604805.csv,tot
csvData3228294.csv,Bust (inches)
csvData3228294.csv,CN (cm)
csvData3228294.csv,Hip (inches)
csvData3228294.csv,Waist (inches)
csvData3228294.csv,Wm Alpha
csvData3228294.csv,Wm US
csvData19507968.csv,Opponent
csvData19507968.csv,go/fo
csvData21569004.csv,Bust (inches)
csvData21569004.csv,CN (cm)
csvData21569004.csv,Hip (inches)
csvData21569004.csv,Waist (inches)
csvData21569004.csv,Wm Alpha
csvData21569004.csv,Wm US
csvData12559127.csv,Date
csvData12559127.csv,Opponent
csvData12559127.csv,Score
csvData18777494.csv,Bust (inches)
csvData18777494.csv,CN (cm)
csvData18777494.csv,Hip (inches)
csvData18777494.csv,Waist (inches)
csvData18777494.csv,Wm Alpha
csvData18777494.csv,Wm US
csvData19160061.csv,Current Team
csvData19160061.csv,Draft Info
csvData19160061.csv,High Level
csvData19160061.csv,Place
csvData19160061.csv,Unif
csvData2295971.csv,Bust (inches)
csvData2295971.csv,CN (cm)
csvData2295971.csv,Hip (inches)
csvData2295971.csv,Waist (inches)
csvData2295971.csv,Wm Alpha
csvData2295971.csv,Wm US
csvData22801075.csv,Blkd
csvData22801075.csv,Player Name
csvData22801075.csv,Pos
csvData19220560.csv,Bust (inches)
csvData19220560.csv,CN (cm)
csvData19220560.csv,Hip (inches)
csvData19220560.csv,Waist (inches)
csvData19220560.csv,Wm Alpha
csvData19220560.csv,Wm US
csvData2295455.csv,Bust (inches)
csvData2295455.csv,CN (cm)
csvData2295455.csv,Hip (inches)
csvData2295455.csv,Waist (inches)
csvData2295455.csv,Wm Alpha
csvData2295455.csv,Wm US
csvData11487262.csv,Salary
csvData10219632.csv,Bust (inches)
csvData10219632.csv,CN (cm)
csvData10219632.csv,Hip (inches)
csvData10219632.csv,Waist (inches)
csvData10219632.csv,Wm Alpha
csvData10219632.csv,Wm US
csvData23195006.csv,Company Name
csvData23195006.csv,Current Ratio
csvData23195006.csv,Debt-to-Rev.
csvData23195006.csv,Financial Strength
csvData23195006.csv,Market Cap (Mil)
csvData23195006.csv,Oper. Margin (%)
csvData23195006.csv,P/E (NRI)
csvData23195006.csv,P/S Ratio
csvData23195006.csv,Profitability Rank
csvData23195006.csv,ROA (%)
csvData29134297.csv,Games
csvData29134297.csv,Phase
csvData29134297.csv,Rank
csvData29134297.csv,Result
csvData29134297.csv,Team
csvData12892636.csv,Bust (inches)
csvData12892636.csv,CN (cm)
csvData12892636.csv,Hip (inches)
csvData12892636.csv,Waist (inches)
csvData12892636.csv,Wm Alpha
csvData12892636.csv,Wm US
csvData18518803.csv,Activity
csvData18518803.csv,Cart Icon
csvData18518803.csv,Dates
csvData18518803.csv,Days
csvData18518803.csv,Description
csvData18518803.csv,Details Icon
csvData18518803.csv,Enrollment Count Icon
csvData18518803.csv,Fee Icon
csvData18518803.csv,Fees
csvData18518803.csv,Gender
csvData18518803.csv,Location
csvData18518803.csv,Location Icon
csvData18518803.csv,Single Icon
csvData18518803.csv,Wishlist
csvData16948558.csv,Pit(cnt)Sequence
csvData16948558.csv,Pitcher
csvData16948558.csv,Play Description
csvData16948558.csv,Score
csvData16948558.csv,wWE
csvData20230597.csv,Country
csvData20230597.csv,Name
csvData20230597.csv,date
csvData20230597.csv,line/ramp
csvData20230597.csv,place
csvData20230597.csv,round
csvData20230597.csv,site id
csvData20230597.csv,tour
csvData20230597.csv,yob
csvData17328195.csv,Opponent
csvData25714988.csv,Country
csvData25714988.csv,Name
csvData25714988.csv,div
csvData25714988.csv,line/ramp
csvData25714988.csv,round
csvData25714988.csv,speed
csvData25714988.csv,yob
csvData12134321.csv,Author Credits
csvData12134321.csv,Languages
csvData12134321.csv,Version
csvData12134321.csv,backend
csvData12134321.csv,business
csvData12134321.csv,gnome
csvData12134321.csv,import-export
csvData12134321.csv,internal txt
csvData12134321.csv,misc app
csvData12134321.csv,register
csvData12134321.csv,scheme
csvData13069846.csv,Bust (inches)
csvData13069846.csv,CN (cm)
csvData13069846.csv,Hip (inches)
csvData13069846.csv,Waist (inches)
csvData13069846.csv,Wm Alpha
csvData2301132.csv,PIM*
csvData2301132.csv,PTS/G
csvData2301132.csv,Pen*
csvData2301132.csv,SHG
csvData2301132.csv,Season
csvData2301132.csv,Team
csvData25895736.csv,Bust (inches)
csvData25895736.csv,CN (cm)
csvData25895736.csv,Hip (inches)
csvData25895736.csv,Waist (inches)
csvData25895736.csv,Wm Alpha
csvData25895736.csv,Wm US
csvData6502980.csv,Def Rtg
csvData6502980.csv,PF Eff%
csvData6502980.csv,PG Eff%
csvData6502980.csv,Per%
csvData6502980.csv,Pos
csvData6502980.csv,SG Eff%
csvData16106829.csv,Date
csvData16106829.csv,Opponent
csvData16106829.csv,Score
csvData28284538.csv,Drop
csvData28284538.csv,Match Date
csvData28284538.csv,Opposition
csvData28284538.csv,Pens
csvData28284538.csv,Sub
csvData28284538.csv,Tries
csvData26297540.csv,Country
csvData26297540.csv,Name
csvData26297540.csv,class
csvData26297540.csv,line/ramp
csvData26297540.csv,round
csvData26297540.csv,sex
csvData26297540.csv,site id
csvData26297540.csv,speed
csvData26297540.csv,tour
csvData13902854.csv,Bust (inches)
csvData13902854.csv,CN (cm)
csvData13902854.csv,Hip (inches)
csvData13902854.csv,Waist (inches)
csvData13902854.csv,Wm Alpha
csvData20613453.csv,5wl
csvData20613453.csv,Ave
csvData20613453.csv,Econ
csvData20613453.csv,Runs
csvData20613453.csv,Sr. No
csvData20613453.csv,Wkts
csvData3244202.csv,Opponent
csvData3244202.csv,brup
csvData3244202.csv,int
csvData3244202.csv,lost
csvData3244202.csv,sack
csvData3244202.csv,tfl
csvData3244202.csv,tot
csvData3244202.csv,yds
csvData17862947.csv,LEAGUE
csvData17862947.csv,POSTSEASON
csvData17862947.csv,SEASON
csvData23470026.csv,Country
csvData23470026.csv,Name
csvData23470026.csv,class
csvData23470026.csv,date
csvData23470026.csv,line/ramp
csvData23470026.csv,site id
csvData23470026.csv,speed
csvData23470026.csv,yob
csvData16173471.csv,Dist
csvData16173471.csv,Quarter
csvData16173471.csv,Quarterback
csvData16173471.csv,Score After
csvData16173471.csv,Score Before
csvData16173471.csv,Type
csvData19462442.csv,Opponent
csvData19462442.csv,Score
csvData19462442.csv,rbi
csvData18362365.csv,Bust (inches)
csvData18362365.csv,CN (cm)
csvData18362365.csv,Hip (inches)
csvData18362365.csv,Waist (inches)
csvData18362365.csv,Wm Alpha
csvData18362365.csv,Wm US
csvData17905082.csv,Opponent
csvData17905082.csv,Score
csvData21259803.csv,Bust (inches)
csvData21259803.csv,CN (cm)
csvData21259803.csv,Hip (inches)
csvData21259803.csv,Waist (inches)
csvData21259803.csv,Wm Alpha
csvData25541407.csv,Bust (inches)
csvData25541407.csv,CN (cm)
csvData25541407.csv,Hip (inches)
csvData25541407.csv,Waist (inches)
csvData25541407.csv,Wm Alpha
csvData25541407.csv,Wm US
csvData12463329.csv,@Bat
csvData12463329.csv,Batter
csvData12463329.csv,Inn
csvData12463329.csv,Pit(cnt)Sequence
csvData12463329.csv,Pitcher
csvData12463329.csv,Play Description
csvData12463329.csv,Score
csvData12463329.csv,wWE
csvData12463329.csv,wWPA
csvData17329620.csv,Bust (inches)
csvData17329620.csv,CN (cm)
csvData17329620.csv,Hip (inches)
csvData17329620.csv,Waist (inches)
csvData17329620.csv,Wm Alpha
csvData12745314.csv,BABIP
csvData12745314.csv,BRAA
csvData12745314.csv,BWARP
csvData12745314.csv,FRAA
csvData12745314.csv,POS_ADJ
csvData12745314.csv,YEAR
csvData12745314.csv,oppAVG
csvData12745314.csv,oppSLG
csvData12745314.csv,oppTAv
csvData12745314.csv,repLVL
csvData1917039.csv,%4+Pts
csvData1917039.csv,%Whitetail
csvData1917039.csv,Antlered
csvData1917039.csv,Antlerless
csvData1917039.csv,Days
csvData1917039.csv,Harvest
csvData1917039.csv,Hunters*
csvData1917039.csv,Success%
csvData1917039.csv,Weapon
csvData15933162.csv,Drop
csvData15933162.csv,Lost
csvData15933162.csv,Match Date
csvData15933162.csv,Opposition
csvData15933162.csv,Tries
csvData10327833.csv,Avg. Finish
csvData10327833.csv,Avg. Start
csvData10327833.csv,Car Number
csvData10327833.csv,DNF
csvData10327833.csv,Laps Completed
csvData10327833.csv,Laps Led
csvData10327833.csv,Poles
csvData10327833.csv,Races
csvData10327833.csv,Top 10's
csvData10327833.csv,Top 20's
csvData10327833.csv,Top 5's
csvData10327833.csv,Winnings
csvData11247389.csv,Bust (inches)
csvData11247389.csv,CN (cm)
csvData11247389.csv,Hip (inches)
csvData11247389.csv,Waist (inches)
csvData11247389.csv,Wm Alpha
csvData11945851.csv,FTA/G
csvData11945851.csv,FTM/G
csvData11945851.csv,HIGH
csvData11945851.csv,PTS/48
csvData11945851.csv,Scoring
csvData2374111.csv,Bust (inches)
csvData2374111.csv,CN (cm)
csvData2374111.csv,Hip (inches)
csvData2374111.csv,Waist (inches)
csvData2374111.csv,Wm Alpha
csvData2384320.csv,Date
csvData2384320.csv,Opponent
csvData2384320.csv,ast
csvData2384320.csv,brup
csvData2384320.csv,int
csvData2384320.csv,lost
csvData2384320.csv,sack
csvData2384320.csv,tack
csvData2384320.csv,yds
csvData25657088.csv,Bust (inches)
csvData25657088.csv,CN (cm)
csvData25657088.csv,Hip (inches)
csvData25657088.csv,Waist (inches)
csvData25657088.csv,Wm Alpha
csvData25657088.csv,Wm US
csvData17977388.csv,LEAGUE
csvData17977388.csv,POSTSEASON
csvData17977388.csv,SEASON
csvData17977388.csv,TEAM
csvData11398936.csv,Assists
csvData11398936.csv,Date
csvData11398936.csv,Goals
csvData11398936.csv,Opponent
csvData11398936.csv,PP Assists
csvData11398936.csv,PP Goals
csvData11398936.csv,Points
csvData11398936.csv,SH Assists
csvData11398936.csv,SH Goals
csvData11398936.csv,Shot %
csvData22954489.csv,Opponent
csvData22954489.csv,Score
csvData22954489.csv,rbi
csvData24838698.csv,Date
csvData24838698.csv,Opponent
csvData24838698.csv,Score
csvData1560653.csv,Bust (inches)
csvData1560653.csv,CN (cm)
csvData1560653.csv,Hip (inches)
csvData1560653.csv,Waist (inches)
csvData1560653.csv,Wm Alpha
csvData1560653.csv,Wm US
csvData24107140.csv,Bust (inches)
csvData24107140.csv,CN (cm)
csvData24107140.csv,Hip (inches)
csvData24107140.csv,Waist (inches)
csvData24107140.csv,Wm Alpha
csvData1750779.csv,Bust (inches)
csvData1750779.csv,CN (cm)
csvData1750779.csv,Hip (inches)
csvData1750779.csv,Waist (inches)
csvData1750779.csv,Wm Alpha
csvData1200315.csv,Batting
csvData1200315.csv,RE24
csvData1200315.csv,WPA+
csvData25777886.csv,OPS
csvData25777886.csv,Pitcher
csvData25777886.csv,Team
csvData25777886.csv,WHIP
csvData12880871.csv,County
csvData12880871.csv,Emission
csvData12880871.csv,Frequency
csvData12880871.csv,Loc #
csvData12880871.csv,Units
csvData13419799.csv,Opponent
csvData13419799.csv,brup
csvData13419799.csv,lost
csvData13419799.csv,yds
csvData27585711.csv,Aspect Ratio
csvData27585711.csv,Audio Bitrate
csvData27585711.csv,Audio PID
csvData27585711.csv,Audio Type
csvData27585711.csv,Call Sign
csvData27585711.csv,Digital Channel
csvData27585711.csv,Dimensions
csvData27585711.csv,Display Channel
csvData27585711.csv,PCR PID
csvData27585711.csv,PMT PID
csvData27585711.csv,Src ID
csvData27585711.csv,Video
csvData27585711.csv,Video (Mbps)
csvData27585711.csv,Video PID
csvData7888980.csv,Black
csvData20748815.csv,Bust (inches)
csvData20748815.csv,Hip (inches)
csvData20748815.csv,Waist (inches)
csvData20748815.csv,Wm Alpha
csvData20748815.csv,Wm US
csvData13368933.csv,Bust (inches)
csvData13368933.csv,CN (cm)
csvData13368933.csv,Hip (inches)
csvData13368933.csv,Waist (inches)
csvData13368933.csv,Wm Alpha
csvData13368933.csv,Wm US
csvData20186787.csv,County/Zone
csvData20186787.csv,Date
csvData20186787.csv,Location
csvData20186787.csv,T.Z.
csvData20186787.csv,Type
csvData18318821.csv,PTS/G
csvData18409343.csv,Company Name
csvData18409343.csv,Current Ratio
csvData18409343.csv,Debt-to-Rev.
csvData18409343.csv,Financial Strength
csvData18409343.csv,Market Cap (Mil)
csvData18409343.csv,Oper. Margin (%)
csvData18409343.csv,P/E (NRI)
csvData18409343.csv,P/S Ratio
csvData18409343.csv,Profitability Rank
csvData18409343.csv,ROA (%)
csvData18409343.csv,ROE (%)
csvData18409343.csv,Ticker
csvData14080512.csv,Opponent
csvData14080512.csv,Score
csvData19212974.csv,Bust (inches)
csvData19212974.csv,CN (cm)
csvData19212974.csv,Hip (inches)
csvData19212974.csv,Waist (inches)
csvData19212974.csv,Wm Alpha
csvData19212974.csv,Wm US
csvData15769581.csv,Name
csvData15769581.csv,round
csvData15769581.csv,site id
csvData12145021.csv,Country
csvData12145021.csv,class
csvData12145021.csv,line/ramp
csvData12145021.csv,place
csvData12145021.csv,round
csvData12145021.csv,site id
csvData17904576.csv,Bust (inches)
csvData17904576.csv,CN (cm)
csvData17904576.csv,Hip (inches)
csvData17904576.csv,Waist (inches)
csvData17904576.csv,Wm Alpha
csvData14654676.csv,Bust (inches)
csvData14654676.csv,CN (cm)
csvData14654676.csv,Hip (inches)
csvData14654676.csv,Waist (inches)
csvData14654676.csv,Wm Alpha
csvData2182929.csv,County/Zone
csvData2182929.csv,CrD
csvData2182929.csv,Location
csvData2182929.csv,St.
csvData2182929.csv,Type
csvData14358134.csv,Bust (inches)
csvData14358134.csv,CN (cm)
csvData14358134.csv,Hip (inches)
csvData14358134.csv,Waist (inches)
csvData14358134.csv,Wm Alpha
csvData14358134.csv,Wm US
csvData17616075.csv,Bust (inches)
csvData17616075.csv,CN (cm)
csvData17616075.csv,Hip (inches)
csvData17616075.csv,Waist (inches)
csvData17616075.csv,Wm Alpha
csvData17616075.csv,Wm US
csvData16179562.csv,Econ
csvData16179562.csv,Inns
csvData16179562.csv,Mat
csvData16179562.csv,Overs
csvData16179562.csv,Player
csvData16179562.csv,Wkts
csvData10597853.csv,Bust (inches)
csvData10597853.csv,CN (cm)
csvData10597853.csv,Hip (inches)
csvData10597853.csv,Waist (inches)
csvData10597853.csv,Wm Alpha
csvData18493412.csv,Bust (inches)
csvData18493412.csv,CN (cm)
csvData18493412.csv,Hip (inches)
csvData18493412.csv,Waist (inches)
csvData18493412.csv,Wm Alpha
csvData18254710.csv,BRAA
csvData18254710.csv,BWARP
csvData18254710.csv,FRAA
csvData18254710.csv,VORP
csvData18254710.csv,YEAR
csvData18254710.csv,oppSLG
csvData18254710.csv,oppTAv
csvData18254710.csv,repLVL
csvData1083326.csv,Bust (inches)
csvData1083326.csv,CN (cm)
csvData1083326.csv,Hip (inches)
csvData1083326.csv,Waist (inches)
csvData1083326.csv,Wm Alpha
csvData1083326.csv,Wm US
csvData18410352.csv,Oppo
csvData3613076.csv,Bust (inches)
csvData3613076.csv,CN (cm)
csvData3613076.csv,Hip (inches)
csvData3613076.csv,Waist (inches)
csvData3613076.csv,Wm Alpha
csvData5673310.csv,Opponent
csvData15588062.csv,Current Team
csvData15588062.csv,Draft Info
csvData15588062.csv,High Level
csvData15588062.csv,Place
csvData15588062.csv,Player
csvData15588062.csv,Unif
csvData14138945.csv,Bust (inches)
csvData14138945.csv,CN (cm)
csvData14138945.csv,Hip (inches)
csvData14138945.csv,Waist (inches)
csvData14138945.csv,Wm Alpha
csvData12301372.csv,Bust (inches)
csvData12301372.csv,CN (cm)
csvData12301372.csv,Hip (inches)
csvData12301372.csv,Waist (inches)
csvData12301372.csv,Wm Alpha
csvData12301372.csv,Wm US
csvData11170774.csv,Bust (inches)
csvData11170774.csv,CN (cm)
csvData11170774.csv,Hip (inches)
csvData11170774.csv,Waist (inches)
csvData11170774.csv,Wm Alpha
csvData11170774.csv,Wm US
csvData6630597.csv,Opponent
csvData5662686.csv,Opponent
csvData5662686.csv,Score
csvData11024787.csv,Record
csvData11024787.csv,Shots
csvData11024787.csv,Win%
csvData15186034.csv,OREB
csvData10951717.csv,Bust (inches)
csvData10951717.csv,CN (cm)
csvData10951717.csv,Hip (inches)
csvData10951717.csv,Waist (inches)
csvData10951717.csv,Wm Alpha
csvData10951717.csv,Wm US
csvData26294380.csv,PWARP
csvData26294380.csv,WARP
csvData26294380.csv,YEAR
csvData26294380.csv,oppAVG
csvData26294380.csv,oppOBP
csvData26294380.csv,oppSLG
csvData26294380.csv,oppTAv
csvData15330348.csv,Bust (inches)
csvData15330348.csv,CN (cm)
csvData15330348.csv,Hip (inches)
csvData15330348.csv,Waist (inches)
csvData15330348.csv,Wm Alpha
csvData15330348.csv,Wm US
csvData22293691.csv,A/60
csvData22293691.csv,First A
csvData22293691.csv,FirstA/60
csvData22293691.csv,G/60
csvData22293691.csv,IGP
csvData22293691.csv,Points
csvData22293691.csv,Points/60
csvData22293691.csv,Season(s)
csvData22293691.csv,Sh%
csvData22293691.csv,Shots
csvData22293691.csv,Shots/60
csvData22293691.csv,iCorsi
csvData22293691.csv,iCorsi/60
csvData22293691.csv,iFenwick
csvData22293691.csv,iFenwick/60
csvData21277661.csv,Bust (inches)
csvData21277661.csv,CN (cm)
csvData21277661.csv,Hip (inches)
csvData21277661.csv,Waist (inches)
csvData21277661.csv,Wm Alpha
csvData1985533.csv,Bust (inches)
csvData1985533.csv,CN (cm)
csvData1985533.csv,Hip (inches)
csvData1985533.csv,Waist (inches)
csvData1985533.csv,Wm Alpha
csvData1985533.csv,Wm US
csvData15527475.csv,Bust (inches)
csvData15527475.csv,CN (cm)
csvData15527475.csv,Hip (inches)
csvData15527475.csv,Waist (inches)
csvData15527475.csv,Wm Alpha
csvData15527475.csv,Wm US
csvData16731913.csv,Bust (inches)
csvData16731913.csv,CN (cm)
csvData16731913.csv,Hip (inches)
csvData16731913.csv,Waist (inches)
csvData16731913.csv,Wm Alpha
csvData217220.csv,Chipset NB
csvData217220.csv,Chipset SB
csvData217220.csv,Flash Chip
csvData217220.csv,Flash S.
csvData217220.csv,Flash Size
csvData217220.csv,Flash T.
csvData217220.csv,Super I/O
csvData6525277.csv,Date
csvData6525277.csv,Opponent
csvData6525277.csv,brup
csvData6525277.csv,lost
csvData1534495.csv,Opponent
csvData1534495.csv,Score
csvData1534495.csv,go/fo
csvData1534495.csv,hdp
csvData12640985.csv,Bust (inches)
csvData12640985.csv,CN (cm)
csvData12640985.csv,Hip (inches)
csvData12640985.csv,Waist (inches)
csvData12640985.csv,Wm Alpha
csvData12640985.csv,Wm US
csvData1568780.csv,Date
csvData1568780.csv,Opponent
csvData1568780.csv,Score
csvData1568780.csv,saf
csvData19652064.csv,Ext
csvData19652064.csv,Ground
csvData19652064.csv,Match Date
csvData19652064.csv,Opposition
csvData19652064.csv,Scorecard
csvData2290675.csv,Date
csvData2290675.csv,Opponent
csvData2290675.csv,Score
csvData15784667.csv,County/Zone
csvData15784667.csv,Inj
csvData15784667.csv,Location
csvData15784667.csv,PrD
csvData15784667.csv,T.Z.
csvData15784667.csv,Type
csvData22621338.csv,Bust (inches)
csvData22621338.csv,CN (cm)
csvData22621338.csv,Hip (inches)
csvData22621338.csv,Waist (inches)
csvData22621338.csv,Wm Alpha
csvData6793725.csv,Bust (inches)
csvData6793725.csv,CN (cm)
csvData6793725.csv,Hip (inches)
csvData6793725.csv,Waist (inches)
csvData6793725.csv,Wm Alpha
csvData6793725.csv,Wm US
csvData15067049.csv,Bust (inches)
csvData15067049.csv,Hip (inches)
csvData15067049.csv,Waist (inches)
csvData15067049.csv,Wm Alpha
csvData15067049.csv,Wm US
csvData16145748.csv,Country
csvData16145748.csv,round
csvData16145748.csv,site id
csvData16145748.csv,tour
csvData12706319.csv,Country
csvData12706319.csv,Name
csvData12706319.csv,round
csvData12706319.csv,site id
csvData12706319.csv,tour
csvData12706319.csv,yob
csvData21684228.csv,Appear
csvData21684228.csv,Oppo
csvData21684228.csv,Res
csvData21684228.csv,Team
csvData10020331.csv,Bust (inches)
csvData10020331.csv,CN (cm)
csvData10020331.csv,Hip (inches)
csvData10020331.csv,Waist (inches)
csvData10020331.csv,Wm Alpha
csvData10020331.csv,Wm US
csvData22126421.csv,Bust (inches)
csvData22126421.csv,CN (cm)
csvData22126421.csv,Hip (inches)
csvData22126421.csv,Waist (inches)
csvData22126421.csv,Wm Alpha
csvData22126421.csv,Wm US
csvData17744189.csv,Bust (inches)
csvData17744189.csv,CN (cm)
csvData17744189.csv,Hip (inches)
csvData17744189.csv,Waist (inches)
csvData17744189.csv,Wm Alpha
csvData17744189.csv,Wm US
csvData11251209.csv,Date
csvData11251209.csv,Opponent
csvData11251209.csv,sack
csvData11251209.csv,tack
csvData6863752.csv,Buy/Sell
csvData6863752.csv,Company
csvData6863752.csv,Cost ($1000)
csvData6863752.csv,Date
csvData6863752.csv,Details
csvData6863752.csv,Insider
csvData6863752.csv,Market Cap ($M)
csvData6863752.csv,Position
csvData6863752.csv,Price Change Since Trade (%)
csvData6863752.csv,Shares
csvData6863752.csv,Trade Price ($)
csvData6863752.csv,Yield (%)
csvData13849494.csv,Bust (inches)
csvData13849494.csv,CN (cm)
csvData13849494.csv,Hip (inches)
csvData13849494.csv,Waist (inches)
csvData13849494.csv,Wm Alpha
csvData13849494.csv,Wm US
csvData7778755.csv,Country
csvData7778755.csv,date
csvData7778755.csv,line/ramp
csvData7778755.csv,round
csvData7778755.csv,site id
csvData7778755.csv,speed
csvData15974314.csv,PIM/G
csvData15974314.csv,PTS/G
csvData15974314.csv,Season
csvData15974314.csv,Team
csvData15710720.csv,Bust (inches)
csvData15710720.csv,CN (cm)
csvData15710720.csv,Hip (inches)
csvData15710720.csv,Waist (inches)
csvData15710720.csv,Wm Alpha
csvData2744173.csv,Date
csvData2744173.csv,Opponent
csvData2744173.csv,gwg
csvData25986285.csv,Country
csvData25986285.csv,class
csvData25986285.csv,round
csvData25986285.csv,site id
csvData18436000.csv,Date
csvData18436000.csv,Opponent
csvData18436000.csv,brup
csvData18436000.csv,int
csvData18436000.csv,lost
csvData18436000.csv,sack
csvData18436000.csv,saf
csvData18436000.csv,tack
csvData18436000.csv,yds
csvData10237155.csv,Country
csvData10237155.csv,Name
csvData10237155.csv,class
csvData10237155.csv,line/ramp
csvData10237155.csv,place
csvData10237155.csv,round
csvData10237155.csv,sex
csvData10237155.csv,site id
csvData10237155.csv,tour
csvData10237155.csv,yob
csvData14016694.csv,Country
csvData14016694.csv,Name
csvData14016694.csv,class
csvData14016694.csv,date
csvData14016694.csv,line/ramp
csvData14016694.csv,place
csvData14016694.csv,sex
csvData14016694.csv,site id
csvData14016694.csv,speed
csvData14016694.csv,tour
csvData16177334.csv,Name
csvData16177334.csv,PIM
csvData16177334.csv,Salary
csvData301609.csv,Bust (inches)
csvData301609.csv,CN (cm)
csvData301609.csv,Hip (inches)
csvData301609.csv,Waist (inches)
csvData301609.csv,Wm Alpha
csvData13612256.csv,PIM/G*
csvData13612256.csv,Season
csvData13612256.csv,Team
csvData2441612.csv,Bust (inches)
csvData2441612.csv,CN (cm)
csvData2441612.csv,Hip (inches)
csvData2441612.csv,Waist (inches)
csvData2441612.csv,Wm Alpha
csvData10777645.csv,Address 1
csvData10777645.csv,CMS Certification Number
csvData10777645.csv,City
csvData10777645.csv,Facility Name
csvData10777645.csv,Kt/V Adult Hemodialysis Measure Score
csvData10777645.csv,Kt/V Adult Hemodialysis Performance Period Rate
csvData10777645.csv,Kt/V Adult Peritoneal Dialysis Performance Period Rate
csvData10777645.csv,Kt/V Dialysis Adequacy Combined Measure Score
csvData10777645.csv,Kt/V Pediatric Hemodialysis Performance Period Rate
csvData10777645.csv,National Avg Kt/V Adult Hemodialysis Measure Score
csvData10777645.csv,National Avg Kt/V Adult Peritoneal Dialysis Measure Score
csvData10777645.csv,National Avg Kt/V Dialysis Adequacy Combined Measure Score
csvData10777645.csv,National Avg Kt/V Pediatric Hemodialysis Measure Score
csvData10777645.csv,Network
csvData10777645.csv,Row number
csvData10777645.csv,State
csvData10777645.csv,Zip Code
csvData18619777.csv,Bust (inches)
csvData18619777.csv,CN (cm)
csvData18619777.csv,Hip (inches)
csvData18619777.csv,Waist (inches)
csvData18619777.csv,Wm Alpha
csvData18619777.csv,Wm US
csvData14124799.csv,Country
csvData14124799.csv,Name
csvData14124799.csv,date
csvData14124799.csv,line/ramp
csvData14124799.csv,sex
csvData14124799.csv,site id
csvData14124799.csv,tour
csvData23861195.csv,Country
csvData23861195.csv,Name
csvData23861195.csv,date
csvData23861195.csv,line/ramp
csvData23861195.csv,site id
csvData23861195.csv,speed
csvData23861195.csv,tour
csvData14919643.csv,Country
csvData14919643.csv,Name
csvData14919643.csv,class
csvData14919643.csv,div
csvData14919643.csv,line/ramp
csvData14919643.csv,place
csvData14919643.csv,round
csvData14919643.csv,site id
csvData14919643.csv,speed
csvData14919643.csv,tour
csvData22226385.csv,Company Name
csvData22226385.csv,Current Ratio
csvData22226385.csv,Debt-to-Rev.
csvData22226385.csv,Financial Strength
csvData22226385.csv,Market Cap (Mil)
csvData22226385.csv,Oper. Margin (%)
csvData22226385.csv,P/E (NRI)
csvData22226385.csv,P/S Ratio
csvData22226385.csv,Profitability Rank
csvData22226385.csv,ROA (%)
csvData22226385.csv,Ticker
csvData15196643.csv,Country
csvData15196643.csv,Name
csvData15196643.csv,class
csvData15196643.csv,line/ramp
csvData15196643.csv,place
csvData15196643.csv,round
csvData15196643.csv,site id
csvData15196643.csv,speed
csvData15196643.csv,tour
csvData15196643.csv,yob
csvData18796582.csv,Bust (inches)
csvData18796582.csv,CN (cm)
csvData18796582.csv,Hip (inches)
csvData18796582.csv,Waist (inches)
csvData18796582.csv,Wm Alpha
csvData2230362.csv,Bust (inches)
csvData2230362.csv,CN (cm)
csvData2230362.csv,Hip (inches)
csvData2230362.csv,Waist (inches)
csvData2230362.csv,Wm Alpha
csvData2230362.csv,Wm US
csvData25375930.csv,Country
csvData25375930.csv,class
