query_table,candidate_table
csvData10074535__12.csv,csvData2879490__6.csv
csvData10074535__12.csv,csvData7427255.csv
csvData10074535__12.csv,csvData2590167__1.csv
csvData10074535__12.csv,csvData6216229.csv
csvData10074535__12.csv,csvData7147302.csv
csvData10074535__12.csv,csvData6360776.csv
csvData10074535__12.csv,csvData26853929__7.csv
csvData10074535__12.csv,csvData10074535.csv
csvData10074535__12.csv,csvData2679641__10.csv
csvData10074535__12.csv,csvData2679641__14.csv
csvData10074535__13.csv,csvData5096985.csv
csvData10074535__13.csv,csvData10074535__15.csv
csvData10074535__13.csv,csvData9650387.csv
csvData10074535__13.csv,csvData10074535__12.csv
csvData10074535__13.csv,csvData10074535__13.csv
csvData10074535__13.csv,csvData2879490__5.csv
csvData10074535__13.csv,csvData2333549.csv
csvData10074535__13.csv,csvData17215729__4.csv
csvData10074535__13.csv,csvData13336059__4.csv
csvData10074535__13.csv,csvData29143421.csv
csvData10074535__13.csv,csvData27987124__4.csv
csvData10074535__13.csv,csvData18201017.csv
csvData10074535__14.csv,csvData3739433.csv
csvData10074535__14.csv,csvData10074535__15.csv
csvData10074535__14.csv,csvData10074535__13.csv
csvData10074535__14.csv,csvData10074535__14.csv
csvData10074535__14.csv,csvData6281351.csv
csvData10074535__14.csv,csvData10074535__12.csv
csvData10074535__14.csv,csvData24181536.csv
csvData10074535__14.csv,csvData12957417.csv
csvData10074535__14.csv,csvData1102081__10.csv
csvData10074535__14.csv,csvData26257507.csv
csvData10074535__14.csv,csvData4168914.csv
csvData10074535__14.csv,csvData23631.csv
csvData10074535__14.csv,csvData24169652.csv
csvData10074535__14.csv,csvData28193349__8.csv
csvData10074535__14.csv,csvData10114023.csv
csvData10074535__14.csv,csvData10521525.csv
csvData10074535__14.csv,csvData2879490__4.csv
csvData10074535__14.csv,csvData21930953.csv
csvData10074535__14.csv,csvData13227194.csv
csvData10074535__14.csv,csvData5376485__7.csv
csvData10074535__14.csv,csvData27987124__3.csv
csvData10074535__14.csv,csvData14833792.csv
csvData10074535__14.csv,csvData10074535.csv
csvData10074535__14.csv,csvData20535739__13.csv
csvData10074535__14.csv,csvData27987124__0.csv
csvData10074535__14.csv,csvData8479264__3.csv
csvData10074535__14.csv,csvData2879490.csv
csvData10074535__15.csv,csvData10074535__12.csv
csvData10074535__15.csv,csvData10074535__13.csv
csvData10074535__15.csv,csvData6281351.csv
csvData10074535__15.csv,csvData1102081__10.csv
csvData10074535__15.csv,csvData10074535__14.csv
csvData10074535__15.csv,csvData10074535__15.csv
csvData10074535__15.csv,csvData28193349__8.csv
csvData10074535__15.csv,csvData2879490__7.csv
csvData10074535__15.csv,csvData2879490__4.csv
csvData10074535__15.csv,csvData2879490__5.csv
csvData10074535__15.csv,csvData1102081__11.csv
csvData10074535__15.csv,csvData2879490__6.csv
csvData10074535__15.csv,csvData22926784.csv
csvData10074535__15.csv,csvData5050090.csv
csvData10074535__15.csv,csvData26314970.csv
csvData10074535__15.csv,csvData9237321.csv
csvData10074535__15.csv,csvData10521525.csv
csvData10074535__15.csv,csvData8881093.csv
csvData10074535__2.csv,csvData6324504.csv
csvData10074535__2.csv,csvData10074535__0.csv
csvData10074535__2.csv,csvData14329072.csv
csvData10074535__2.csv,csvData10074535__1.csv
csvData10074535__2.csv,csvData10074535__3.csv
csvData10074535__2.csv,csvData10074535__2.csv
csvData10074535__2.csv,csvData14833792__5.csv
csvData10074535__2.csv,csvData9739809__6.csv
csvData10074535__2.csv,csvData7817780.csv
csvData10074535__2.csv,csvData7312750.csv
csvData10074535__2.csv,csvData21873021__6.csv
csvData10074535__2.csv,csvData8479264__7.csv
csvData10074535__2.csv,csvData15150661.csv
csvData10074535__2.csv,csvData332142.csv
csvData10074535__2.csv,csvData23290830.csv
csvData10074535__2.csv,csvData19172330.csv
csvData10074535__2.csv,csvData15431029.csv
csvData10074535__3.csv,csvData10074535__3.csv
csvData10074535__3.csv,csvData21873021__7.csv
csvData10074535__3.csv,csvData10074535__1.csv
csvData10074535__3.csv,csvData10074535__0.csv
csvData10074535__3.csv,csvData10074535__2.csv
csvData10074535__3.csv,csvData14329072.csv
csvData10074535__3.csv,csvData19172330.csv
csvData10074535__3.csv,csvData332142.csv
csvData10074535__3.csv,csvData7312750.csv
csvData10074535__3.csv,csvData8479264__4.csv
csvData10074535__3.csv,csvData14833792__0.csv
csvData10074535__3.csv,csvData15431029.csv
csvData10074535__3.csv,csvData25283220__2.csv
csvData10074535__3.csv,csvData7817780.csv
csvData10074535__3.csv,csvData15150661.csv
csvData10074535__3.csv,csvData16891095.csv
csvData10074535__3.csv,csvData5376485.csv
csvData10074535__3.csv,csvData10074535__15.csv
csvData10074535__3.csv,csvData13292203__3.csv
csvData10074535__3.csv,csvData13292203__4.csv
csvData10074535__3.csv,csvData24352768.csv
csvData10074535__3.csv,csvData10074535.csv
csvData10074535__3.csv,csvData16482053.csv
csvData10074535__3.csv,csvData10074535__12.csv
csvData10074535__3.csv,csvData4823585__1.csv
csvData10074535__4.csv,csvData10074535__4.csv
csvData10074535__4.csv,csvData13540917.csv
csvData10074535__4.csv,csvData10074535__5.csv
csvData10074535__4.csv,csvData23247541.csv
csvData10074535__4.csv,csvData10074535__7.csv
csvData10074535__4.csv,csvData10074535__6.csv
csvData10074535__4.csv,csvData436368__7.csv
csvData10074535__4.csv,csvData436368__6.csv
csvData10074535__4.csv,csvData15965777__10.csv
csvData10074535__4.csv,csvData4676916__5.csv
csvData10074535__4.csv,csvData13771482__12.csv
csvData10074535__4.csv,csvData21286196__9.csv
csvData10074535__4.csv,csvData19411309.csv
csvData10074535__4.csv,csvData13193220__3.csv
csvData10074535__4.csv,csvData13771482__15.csv
csvData10074535__4.csv,csvData24805223__3.csv
csvData10074535__5.csv,csvData10074535__5.csv
csvData10074535__5.csv,csvData10074535__7.csv
csvData10074535__5.csv,csvData10074535__6.csv
csvData10074535__5.csv,csvData10074535__4.csv
csvData10074535__5.csv,csvData18322428.csv
csvData10074535__5.csv,csvData436368__6.csv
csvData10074535__5.csv,csvData15965777__8.csv
csvData10074535__5.csv,csvData22241765.csv
csvData10074535__5.csv,csvData436368__5.csv
csvData10074535__5.csv,csvData436368__7.csv
csvData10074535__5.csv,csvData19411309.csv
csvData10074535__5.csv,csvData13193220__3.csv
csvData10074535__5.csv,csvData13771482__12.csv
csvData10074535__5.csv,csvData16672491.csv
csvData10074535__5.csv,csvData24805223__3.csv
csvData10074535__5.csv,csvData24805223__0.csv
csvData10074535__6.csv,csvData10074535__5.csv
csvData10074535__6.csv,csvData10074535__7.csv
csvData10074535__6.csv,csvData10074535__6.csv
csvData10074535__6.csv,csvData10074535__4.csv
csvData10074535__6.csv,csvData15668162.csv
csvData10074535__6.csv,csvData5956351.csv
csvData10074535__6.csv,csvData5162646.csv
csvData10074535__6.csv,csvData22467209.csv
csvData10074535__6.csv,csvData18322428.csv
csvData10074535__6.csv,csvData436368__6.csv
csvData10074535__6.csv,csvData436368__7.csv
csvData10074535__6.csv,csvData2434333.csv
csvData10074535__6.csv,csvData436368__5.csv
csvData10074535__6.csv,csvData13270356.csv
csvData10074535__6.csv,csvData13668471.csv
csvData10074535__7.csv,csvData10074535__7.csv
csvData10074535__7.csv,csvData10074535__6.csv
csvData10074535__7.csv,csvData23527111.csv
csvData10074535__7.csv,csvData10074535__5.csv
csvData10074535__7.csv,csvData10074535__4.csv
csvData10074535__7.csv,csvData18322428.csv
csvData10074535__7.csv,csvData5162646.csv
csvData10074535__7.csv,csvData4676916__4.csv
csvData10074535__7.csv,csvData14334398.csv
csvData10074535__7.csv,csvData4676916__7.csv
csvData10074535__7.csv,csvData436368__7.csv
csvData10074535__7.csv,csvData13193220__5.csv
csvData10074535__7.csv,csvData5425657.csv
csvData10088067__0.csv,csvData10088067__2.csv
csvData10088067__0.csv,csvData10088067__4.csv
csvData10088067__0.csv,csvData10088067__1.csv
csvData10088067__0.csv,csvData10088067__0.csv
csvData10088067__0.csv,csvData10088067__3.csv
csvData10088067__0.csv,csvData12624900.csv
csvData10088067__0.csv,csvData1023928.csv
csvData10088067__0.csv,csvData6719954.csv
csvData10088067__0.csv,csvData25430128.csv
csvData10088067__0.csv,csvData22790128.csv
csvData10088067__0.csv,csvData8724277.csv
csvData10088067__0.csv,csvData22475593__4.csv
csvData10088067__0.csv,csvData23138641__18.csv
csvData10088067__0.csv,csvData10088067__15.csv
csvData10088067__0.csv,csvData10088067__18.csv
csvData10088067__0.csv,csvData23138641__16.csv
csvData10088067__0.csv,csvData9205349__8.csv
csvData10088067__0.csv,csvData9205349__6.csv
csvData10088067__0.csv,csvData10088067__16.csv
csvData10088067__0.csv,csvData23138641__17.csv
csvData10088067__0.csv,csvData10088067__19.csv
csvData10088067__1.csv,csvData10088067__2.csv
csvData10088067__1.csv,csvData10088067__18.csv
csvData10088067__1.csv,csvData10088067__17.csv
csvData10088067__1.csv,csvData10088067__16.csv
csvData10088067__1.csv,csvData10088067__15.csv
csvData10088067__1.csv,csvData10088067__4.csv
csvData10088067__1.csv,csvData10088067__1.csv
csvData10088067__1.csv,csvData10088067__3.csv
csvData10088067__1.csv,csvData10088067__0.csv
csvData10088067__1.csv,csvData13669598.csv
csvData10088067__1.csv,csvData8724277.csv
csvData10088067__1.csv,csvData1554932.csv
csvData10088067__1.csv,csvData6719954.csv
csvData10088067__1.csv,csvData22790128.csv
csvData10088067__1.csv,csvData26043631.csv
csvData10088067__1.csv,csvData16303515.csv
csvData10088067__1.csv,csvData14573424.csv
csvData10088067__1.csv,csvData26743612.csv
csvData10088067__15.csv,csvData10088067__17.csv
csvData10088067__15.csv,csvData10088067__16.csv
csvData10088067__15.csv,csvData10088067__15.csv
csvData10088067__15.csv,csvData19907711.csv
csvData10088067__15.csv,csvData10088067__19.csv
csvData10088067__15.csv,csvData10088067__18.csv
csvData10088067__15.csv,csvData12739105__3.csv
csvData10088067__15.csv,csvData12739105__4.csv
csvData10088067__15.csv,csvData2430927.csv
csvData10088067__15.csv,csvData19868843__0.csv
csvData10088067__15.csv,csvData5512934.csv
csvData10088067__16.csv,csvData10088067__17.csv
csvData10088067__16.csv,csvData10088067__16.csv
csvData10088067__16.csv,csvData12739105__3.csv
csvData10088067__16.csv,csvData10088067__15.csv
csvData10088067__16.csv,csvData10088067__19.csv
csvData10088067__16.csv,csvData19907711.csv
csvData10088067__16.csv,csvData22830527.csv
csvData10088067__16.csv,csvData5512934.csv
csvData10088067__16.csv,csvData2430927.csv
csvData10088067__16.csv,csvData6411122.csv
csvData10088067__16.csv,csvData2066540.csv
csvData10088067__17.csv,csvData10088067__18.csv
csvData10088067__17.csv,csvData10088067__17.csv
csvData10088067__17.csv,csvData10088067__19.csv
csvData10088067__17.csv,csvData10088067__16.csv
csvData10088067__17.csv,csvData10088067__1.csv
csvData10088067__17.csv,csvData10088067__0.csv
csvData10088067__17.csv,csvData10088067__15.csv
csvData10088067__17.csv,csvData6411122.csv
csvData10088067__17.csv,csvData19907711.csv
csvData10088067__17.csv,csvData2430927.csv
csvData10088067__17.csv,csvData12739105__3.csv
csvData10088067__17.csv,csvData11625398.csv
csvData10088067__17.csv,csvData2066540.csv
csvData10088067__17.csv,csvData17377633__3.csv
csvData10088067__17.csv,csvData5512934.csv
csvData10088067__17.csv,csvData10088067__14.csv
csvData10088067__17.csv,csvData23138641.csv
csvData10088067__17.csv,csvData10088067__2.csv
csvData10088067__17.csv,csvData9964039.csv
csvData10088067__17.csv,csvData21642271.csv
csvData10088067__17.csv,csvData9205349.csv
csvData10088067__17.csv,csvData4117039.csv
csvData10088067__17.csv,csvData10088067__11.csv
csvData10088067__17.csv,csvData10088067__3.csv
csvData10088067__18.csv,csvData10088067__17.csv
csvData10088067__18.csv,csvData10088067__15.csv
csvData10088067__18.csv,csvData10088067__16.csv
csvData10088067__18.csv,csvData10088067__19.csv
csvData10088067__18.csv,csvData12739105__3.csv
csvData10088067__18.csv,csvData10088067__18.csv
csvData10088067__18.csv,csvData2430927.csv
csvData10088067__18.csv,csvData12739105__4.csv
csvData10088067__18.csv,csvData5512934.csv
csvData10088067__18.csv,csvData19907711.csv
csvData10088067__18.csv,csvData28461088.csv
csvData10088067__19.csv,csvData10088067__17.csv
csvData10088067__19.csv,csvData10088067__19.csv
csvData10088067__19.csv,csvData10088067__16.csv
csvData10088067__19.csv,csvData10088067__18.csv
csvData10088067__19.csv,csvData19907711.csv
csvData10088067__19.csv,csvData5512934.csv
csvData10088067__19.csv,csvData12739105__3.csv
csvData10088067__19.csv,csvData2430927.csv
csvData10088067__19.csv,csvData6411122.csv
csvData10088067__19.csv,csvData12739105__4.csv
csvData10088067__19.csv,csvData10088067__1.csv
csvData10088067__2.csv,csvData10088067__15.csv
csvData10088067__2.csv,csvData10088067__1.csv
csvData10088067__2.csv,csvData10088067__4.csv
csvData10088067__2.csv,csvData10088067__0.csv
csvData10088067__2.csv,csvData10088067__2.csv
csvData10088067__2.csv,csvData14356392.csv
csvData10088067__2.csv,csvData8088104.csv
csvData10088067__2.csv,csvData6719954.csv
csvData10088067__2.csv,csvData25430128.csv
csvData10088067__2.csv,csvData1023928.csv
csvData10088067__2.csv,csvData22475593__4.csv
csvData10088067__2.csv,csvData15660635.csv
csvData10088067__3.csv,csvData10088067__15.csv
csvData10088067__3.csv,csvData10088067__1.csv
csvData10088067__3.csv,csvData10088067__3.csv
csvData10088067__3.csv,csvData10088067__0.csv
csvData10088067__3.csv,csvData10088067__2.csv
csvData10088067__3.csv,csvData5867915.csv
csvData10088067__3.csv,csvData27738253.csv
csvData10088067__3.csv,csvData1023928.csv
csvData10088067__3.csv,csvData25430128.csv
csvData10088067__3.csv,csvData1537284.csv
csvData10088067__4.csv,csvData10088067__15.csv
csvData10088067__4.csv,csvData10088067__0.csv
csvData10088067__4.csv,csvData10088067__4.csv
csvData10088067__4.csv,csvData10088067__3.csv
csvData10088067__4.csv,csvData10088067__2.csv
csvData10088067__4.csv,csvData1023928.csv
csvData10088067__4.csv,csvData8088104.csv
csvData10088067__4.csv,csvData25430128.csv
csvData10088067__4.csv,csvData8724277.csv
csvData10088067__4.csv,csvData6719954.csv
csvData10088067__4.csv,csvData13669598.csv
csvData10088067__4.csv,csvData15641377__0.csv
csvData10092826.csv,csvData13640582.csv
csvData10092826.csv,csvData11384533.csv
csvData10092826.csv,csvData8324493.csv
csvData10092826.csv,csvData16311928.csv
csvData10092826.csv,csvData22602706.csv
csvData10092826.csv,csvData4595186.csv
csvData10092826.csv,csvData16144552.csv
csvData10092826.csv,csvData24106314.csv
csvData10092826.csv,csvData5079897.csv
csvData10092826.csv,csvData22811721.csv
csvData10092826.csv,csvData16257744.csv
csvData10092826.csv,csvData6719257.csv
csvData10092826.csv,csvData6903203.csv
csvData10092826.csv,csvData15634242.csv
csvData10092826.csv,csvData13136522.csv
csvData10092826.csv,csvData10172918.csv
csvData10092826.csv,csvData7968234.csv
csvData10092826.csv,csvData10092826.csv
csvData10092826.csv,csvData22645158.csv
csvData10092826.csv,csvData5350887.csv
csvData10092826.csv,csvData18092291.csv
csvData10092826.csv,csvData22601387.csv
csvData10092826.csv,csvData14120548.csv
csvData10092826.csv,csvData22491911.csv
csvData10092826.csv,csvData4267129.csv
csvData10092826.csv,csvData5412077.csv
csvData10092826.csv,csvData9801811.csv
csvData10092826.csv,csvData16540152.csv
csvData10092826.csv,csvData22472818.csv
csvData1010199.csv,csvData25467335.csv
csvData1010199.csv,csvData7011395.csv
csvData1010199.csv,csvData6446220.csv
csvData1010199.csv,csvData22182963.csv
csvData1010199.csv,csvData1010199.csv
csvData1010199.csv,csvData24704816.csv
csvData1010199.csv,csvData25962978.csv
csvData1010199.csv,csvData21535090.csv
csvData1010199.csv,csvData20629248.csv
csvData1010199.csv,csvData20753041.csv
csvData1010199.csv,csvData17358403.csv
csvData1010199.csv,csvData3669574.csv
csvData1010199.csv,csvData27935400.csv
csvData1010199.csv,csvData10237155.csv
csvData1010199.csv,csvData2250195.csv
csvData1010199.csv,csvData13438352.csv
csvData1010199.csv,csvData8265077.csv
csvData1010199.csv,csvData16101616.csv
csvData1010199.csv,csvData4022846.csv
csvData1010199.csv,csvData1768134.csv
csvData1010199.csv,csvData3649286.csv
csvData1010199.csv,csvData5030435.csv
csvData1010199.csv,csvData7432398.csv
csvData1010199.csv,csvData25457833.csv
csvData1010199.csv,csvData25321644.csv
csvData1010199.csv,csvData3442616.csv
csvData1010199.csv,csvData611140.csv
csvData10128613.csv,csvData21634017.csv
csvData10128613.csv,csvData22160726.csv
csvData10128613.csv,csvData25278073.csv
csvData10128613.csv,csvData4662480.csv
csvData10128613.csv,csvData6881261.csv
csvData10128613.csv,csvData29609378.csv
csvData10128613.csv,csvData2427657.csv
csvData10128613.csv,csvData19021040.csv
csvData10128613.csv,csvData19174748.csv
csvData10128613.csv,csvData10128613.csv
csvData10128613.csv,csvData16778101.csv
csvData10128613.csv,csvData12388755.csv
csvData10128613.csv,csvData26305231.csv
csvData10128613.csv,csvData21728956.csv
csvData10128613.csv,csvData18087030.csv
csvData10128613.csv,csvData22699773.csv
csvData10128613.csv,csvData6523252.csv
csvData10128613.csv,csvData2491831.csv
csvData10128613.csv,csvData16310115.csv
csvData10128613.csv,csvData1628528.csv
csvData10128613.csv,csvData12988166.csv
csvData10128613.csv,csvData3929459.csv
csvData10128613.csv,csvData13005848.csv
csvData10128613.csv,csvData6201613.csv
csvData10128613.csv,csvData19354176.csv
csvData10128613.csv,csvData12760355.csv
csvData10128613.csv,csvData17427899.csv
csvData10128613.csv,csvData21847876.csv
csvData10128613.csv,csvData23441548.csv
csvData1016273.csv,csvData20949012.csv
csvData1016273.csv,csvData1016273.csv
csvData1016273.csv,csvData20796228.csv
csvData1016273.csv,csvData10782702.csv
csvData1016273.csv,csvData5695154.csv
csvData1016273.csv,csvData14725593.csv
csvData1016273.csv,csvData16006299.csv
csvData1016273.csv,csvData65351.csv
csvData1016273.csv,csvData24471645.csv
csvData1016273.csv,csvData25560082.csv
csvData1016273.csv,csvData21234487.csv
csvData1016273.csv,csvData10089246.csv
csvData1016273.csv,csvData22399405.csv
csvData1016273.csv,csvData21411958.csv
